block_id,hash,time,size,weight,version,lock_time,is_coinbase,has_witness,input_count,output_count,input_total,input_total_usd,output_total,output_total_usd,fee,fee_usd,fee_per_kb,fee_per_kb_usd,fee_per_kwu,fee_per_kwu_usd,cdd_total
500793,2ded8976fc775642f437ac5223e537d1fb3a58fcbcd48f69815c04ca225a779a,12/24/17 07:25,9016,36064,2,0,0,0,50,1,502823059,74497.5078,495607059,73428.3984,7216000,1069.1117,800355,118.5794,200089,29.6449,12.52839513
500793,1fc49d49dd4b370d1c4ffa643203eac6eb7c67a07e8632d512919e97bda8cb55,12/24/17 07:25,9017,36068,2,0,0,0,50,1,468455566,69405.6719,461239566,68336.5625,7216000,1069.1117,800266,118.5662,200067,29.6416,13.65647054
500793,855149cf3b26712e5c4016e37bdc81cce03ab7806c9a510311aa41095481136b,12/24/17 07:25,9017,36068,2,0,0,0,50,1,637222976,94410,630006976,93340.8828,7216000,1069.1117,800266,118.5662,200067,29.6416,15.97934373
500793,10f2268fb5a02abd80cd27f984b91fabdf1e3a85731fba8d8d415014d9c9ad98,12/24/17 07:25,9017,36068,2,0,0,0,50,1,1336816178,198060.6719,1329600178,196991.5625,7216000,1069.1117,800266,118.5662,200067,29.6416,49.40745509
500793,a2be2cca46d08843967cd1ef967c901a8c2f1cf89d70eaef14fabcced617187f,12/24/17 07:25,9018,36072,2,0,0,0,50,1,545161549,80770.3125,537945549,79701.2031,7216000,1069.1117,800177,118.553,200044,29.6382,18.10699178
500793,8ec3c36b3309c69937f5143d09bc09589b756e8c873c557488bdc5f83174edbb,12/24/17 07:25,9018,36072,2,0,0,0,50,1,202627580,30020.998,195411580,28951.8867,7216000,1069.1117,800177,118.553,200044,29.6382,5.518227942
500793,beb7b670c3cf8f6fee223d49c60faa678a0d42d6241373682e47fd4741b0562b,12/24/17 07:25,9019,36076,2,0,0,0,50,1,581822189,86201.8984,574606189,85132.7891,7216000,1069.1117,800089,118.54,200022,29.635,18.41520881
500793,35b050e94af191e8bb384d800a7023a4e4f7ed0857cc6987a6b981c63f8b627f,12/24/17 07:25,9019,36076,2,0,0,0,50,1,720741185,106783.9297,713525185,105714.8203,7216000,1069.1117,800089,118.54,200022,29.635,12.14835921
500793,d253fbeddcaf5539cf295369eacb74f8132e04b97c0d7a027b98baa2ad2a08c2,12/24/17 07:25,9019,36076,2,0,0,0,50,1,527026419,78083.4453,519810419,77014.3281,7216000,1069.1117,800089,118.54,200022,29.635,12.19813062
500793,4c7509359ec41adf89bd0e5239c2648f0871643516333ee39fb237d04baf6ab7,12/24/17 07:25,9020,36080,2,0,0,0,50,1,641062573,94978.8672,633846573,93909.7578,7216000,1069.1117,800000,118.5268,200000,29.6317,25.43760257
500793,8bf403c8956c464c2b7033595b0cd57e38973b5959f94f4467da59735eb58be4,12/24/17 07:25,9020,36080,2,0,0,0,50,1,1601364433,237255.75,1594148433,236186.6406,7216000,1069.1117,800000,118.5268,200000,29.6317,46.76786971
500793,23dc392fd00db43a90b9291769406a17793d375ae938cd591812c8f1d54bdd86,12/24/17 07:25,9021,36084,2,0,0,0,50,1,435012931,64450.8633,427796931,63381.75,7216000,1069.1117,799911,118.5136,199978,29.6284,8.142493276
500793,bd74fe349c35e9bf5e9918dc4f3896e98e88397b521630ffd0b23411c04d99c5,12/24/17 07:25,9021,36084,2,0,0,0,50,1,390851895,57908.0273,383635895,56838.918,7216000,1069.1117,799911,118.5136,199978,29.6284,10.60878738
500793,d965d08b589063952482d58be7ba47f53e71d0736033a039fbbc70d302f92795,12/24/17 07:25,9022,36088,2,0,0,0,50,1,502825108,74497.8125,495609108,73428.7031,7216000,1069.1117,799823,118.5006,199956,29.6252,8.618536041
500793,b7c77d9a971729c559d8fe9b9657fa21682c966ba317a0216db5ea7f38d25c9f,12/24/17 07:25,9023,36092,2,0,0,0,50,1,754234905,111746.3125,747018905,110677.1953,7216000,1069.1117,799734,118.4874,199934,29.6219,22.68105365
500794,3b251b58fb89a843c64f9f407e7eac7a98012f201cbb62965bb2671adc1baa12,12/24/17 07:27,9024,36096,2,0,0,0,50,1,1071715748,158783.7969,1064499748,157714.6875,7216000,1069.1117,799645,118.4742,199911,29.6185,33.87713352
500794,fdf0bb81508a65efef3e97c392516ada413b559832fbd3f6a15623fabbcf00da,12/24/17 07:27,9028,36112,2,0,0,0,50,1,1192066599,176614.7969,1184850599,175545.6875,7216000,1069.1117,799291,118.4218,199823,29.6055,41.11002637
500847,39801ae33b82115100aa7ba7e493b02ef8fd50962c7b0ce0234977b8ccacab72,12/24/17 15:17,9014,36056,2,0,0,0,50,1,1545533867,228983.9688,1538317867,227914.8594,7216000,1069.1117,800532,118.6056,200133,29.6514,0.52325477
500413,c61f1ffcc4b50f7595a46c642d6221522788c2d2465ddd4ae3c196430964d989,12/21/17 15:40,7009,28036,1,0,0,0,47,2,4697917457,789780.5,4691558447,788711.4375,6359010,1069.0315,907264,152.5228,226816,38.1307,1.190791578
500333,6fde8b4c79cfbb717f686c648fdc21e35f281745ca36f20a38e132829ae131b4,12/21/17 01:36,8855,30840,1,0,0,1,13,142,2589281180,435291.5312,2582922385,434222.5625,6358795,1068.9954,718102,120.7222,206187,34.6627,1.319988876
500793,7596b88b3662d46d066a7b3be3c06bc7ccc41eb5e3cfbeba032f7b087dcc4307,12/24/17 07:25,9016,36064,2,0,0,0,50,1,428296101,63455.707,421080901,62386.7148,7215200,1068.9932,800266,118.5662,200067,29.6416,9.263199135
500793,b4d5781310208ebffad2a695d7888dbe4d3c94166ee79e441565a5f0062010fd,12/24/17 07:25,9016,36064,2,0,0,0,50,1,3591449407,532103.75,3584234207,531034.75,7215200,1068.9932,800266,118.5662,200067,29.6416,139.0752054
500793,e99e6bd41438bf14fb522d345ee6a25b98ce7a42dec932727d0e1ff815f97f61,12/24/17 07:25,9017,36068,2,0,0,0,50,1,1561131687,231294.9219,1553916487,230225.9375,7215200,1068.9932,800177,118.553,200044,29.6382,28.57391729
500793,4860f1faea7233fbd7b288116a649c47f4cab3e13f929d8d55479564af7f2acf,12/24/17 07:25,9017,36068,2,0,0,0,50,1,1211759811,179532.5156,1204544611,178463.5156,7215200,1068.9932,800177,118.553,200044,29.6382,39.52754824
500793,a65544f2a4a8dab4f71e8e70961985d15a80f888e7aa075a027decce68077172,12/24/17 07:25,9018,36072,2,0,0,0,50,1,862269661,127752.5781,855054461,126683.5859,7215200,1068.9932,800089,118.54,200022,29.635,20.98141075
500793,fa4bedf4deb722120a209854067351bac8958afc2d74d55a50773f23773b672d,12/24/17 07:25,9019,36076,2,0,0,0,50,1,927548480,137424.1875,920333280,136355.1875,7215200,1068.9932,800000,118.5268,200000,29.6317,22.65562934
500793,8171ba7b76a5f1781cd166fa8e474ad9ecb9fba8981a96c2d36d5d98e082de88,12/24/17 07:25,9019,36076,2,0,0,0,50,1,18018753727,2669631.5,18011538527,2668562.5,7215200,1068.9932,800000,118.5268,200000,29.6317,635.5736363
500793,6d69485e147506dc21310719efe6ee3f8d660622924b040a121b1ee0e1a83805,12/24/17 07:25,9020,36080,2,0,0,0,50,1,1670326349,247473.0469,1663111149,246404.0469,7215200,1068.9932,799911,118.5136,199978,29.6284,57.97709037
500793,3b799a1c9071e85726d40dd6565b47409fce3aebdae9b15e7009515aef077df9,12/24/17 07:25,9020,36080,2,0,0,0,50,1,336938702,49920.332,329723502,48851.3398,7215200,1068.9932,799911,118.5136,199978,29.6284,10.00477973
500793,977d1f5f5e5563853d2248291e8b79fea5d3612ae1f402cc56d688cdbe916235,12/24/17 07:25,9021,36084,2,0,0,0,50,1,400266573,59302.8945,393051373,58233.8984,7215200,1068.9932,799823,118.5006,199956,29.6252,12.49061014
500793,7a749f7cd28e81681be4286d978a40253cc6fcd3daf375fdb04f8b879e05d847,12/24/17 07:25,9021,36084,2,0,0,0,50,1,862066087,127722.4141,854850887,126653.4219,7215200,1068.9932,799823,118.5006,199956,29.6252,23.08844306
500793,1429e0e88a1c704c2c1db64cd6c302a49853c95d5d4ca9b0a31533c99279c173,12/24/17 07:25,9022,36088,2,0,0,0,50,1,1882282955,278876.2188,1875067755,277807.2188,7215200,1068.9932,799734,118.4874,199934,29.6219,65.94045182
500793,e0b65b707114c60ee15141e7f573ddfecc497754388214dcf99c30e3e3ce12be,12/24/17 07:25,9022,36088,2,0,0,0,50,1,1817626192,269296.75,1810410992,268227.7812,7215200,1068.9932,799734,118.4874,199934,29.6219,58.53736661
500794,191ebe55015f2b3bfe71296f85a000af95608f660186040a8562926455f0ab06,12/24/17 07:27,9023,36092,2,0,0,0,50,1,834156278,123587.3359,826941078,122518.3438,7215200,1068.9932,799645,118.4742,199911,29.6185,24.2673891
500794,83262a490bf2dc86380f38bfaf6cd2ecbe73a57ad79b904052c7ab4e52ed9ad3,12/24/17 07:27,9024,36096,2,0,0,0,50,1,898122865,133064.5312,890907665,131995.5469,7215200,1068.9932,799557,118.4612,199889,29.6153,23.42969668
500794,1f05700b4b02fa69a27640ec1485912da2e70a5625c24d44a3ef831fef339102,12/24/17 07:27,9025,36100,2,0,0,0,50,1,875334016,129688.1719,868118816,128619.1797,7215200,1068.9932,799468,118.448,199867,29.612,31.04562852
500794,01d86355b20dfc1226f253454e9b24d86b857cb919471e6fdb5da83374a6dfb0,12/24/17 07:27,9025,36100,2,0,0,0,50,1,200426956,29694.957,193211756,28625.9629,7215200,1068.9932,799468,118.448,199867,29.612,4.192276668
500793,8b4df5e1cc57cbd23c78801e812e2e07d923cf471d5cb77b6d5839d098024c87,12/24/17 07:25,9015,36060,2,0,0,0,50,1,682975824,101188.6719,675761424,100119.7969,7214400,1068.8746,800266,118.5662,200067,29.6416,14.62816927
500793,d0f8dd05c5a7039331dca8c0f8e622343905457d05e41496da654bc72dbdaa92,12/24/17 07:25,9016,36064,2,0,0,0,50,1,611070924,90535.3516,603856524,89466.4766,7214400,1068.8746,800177,118.553,200044,29.6382,16.51912444
500793,3cdae5fe3a76ff50cbef9b80ed7797326a8f98f090faa3321d100e3ab8a86a98,12/24/17 07:25,9016,36064,2,0,0,0,50,1,656667513,97290.875,649453113,96222,7214400,1068.8746,800177,118.553,200044,29.6382,14.76926726
500793,13fe03be1745f3ae37b02a5c0e2de11669a2ef1c5adee765791d68d6afbe180e,12/24/17 07:25,9018,36072,2,0,0,0,50,1,756701882,112111.8125,749487482,111042.9375,7214400,1068.8746,800000,118.5268,200000,29.6317,17.72195324
500793,4c858873b250085c9a0eb13d6e89c8b2b6f0c611a6706989f29bb70480fc9ade,12/24/17 07:25,9018,36072,2,0,0,0,50,1,542299506,80346.2812,535085106,79277.4062,7214400,1068.8746,800000,118.5268,200000,29.6317,18.1492771
500793,e9b8598d2b37c4cc66578b223b709633fc68d5492426d78d6cb3556fba0fa644,12/24/17 07:25,9019,36076,2,0,0,0,50,1,730208939,108186.6562,722994539,107117.7812,7214400,1068.8746,799911,118.5136,199978,29.6284,11.19198504
500793,826e77b66fe3abb1246847ba2af1af3d4ca31d99a2adf366c56d958a60d9d644,12/24/17 07:25,9019,36076,2,0,0,0,50,1,1172841293,173766.4062,1165626893,172697.5312,7214400,1068.8746,799911,118.5136,199978,29.6284,26.79140258
500793,6f614871951bdc8ab16fc6f2cdae23935983addf0db5947561b2061d7b15472c,12/24/17 07:25,9020,36080,2,0,0,0,50,1,657296101,97384,650081701,96315.125,7214400,1068.8746,799823,118.5006,199956,29.6252,17.5983883
500793,b9165d89203d7a05acd62d30eb254711d534c517e7c71bfbdd1934e85e33b3f7,12/24/17 07:25,9020,36080,2,0,0,0,50,1,1696634762,251370.8594,1689420362,250301.9844,7214400,1068.8746,799823,118.5006,199956,29.6252,50.04589695
500793,58f899004e000f7122a55f22b2ccaee6fe577691364f8b0e7876236d10a08a5a,12/24/17 07:25,9021,36084,2,0,0,0,50,1,1308784469,193907.5312,1301570069,192838.6562,7214400,1068.8746,799734,118.4874,199933,29.6218,47.20999388
500794,4151d2125ed63fc1f01b4bf9766b718789b5fc371871e6f97974293342d91a72,12/24/17 07:27,9022,36088,2,0,0,0,50,1,719612603,106616.7188,712398203,105547.8438,7214400,1068.8746,799645,118.4742,199911,29.6185,22.37930846
500794,e408ac16bef5736707cdfb82d23c41e981f45331393d7c9c86fe7a2ab91eb6a6,12/24/17 07:27,9022,36088,2,0,0,0,50,1,683117232,101209.625,675902832,100140.75,7214400,1068.8746,799645,118.4742,199911,29.6185,15.93940215
500794,ad9f63f4a269d28b7656907eb53c474f786fc7c9077e9154698c7f78d19ce638,12/24/17 07:27,9024,36096,2,0,0,0,50,1,326139104,48320.2773,318924704,47251.4062,7214400,1068.8746,799468,118.448,199867,29.612,7.692191225
500794,47f0179346281bee97484246e2091e94949df16f85f24acf31e09db5cb749f77,12/24/17 07:27,9025,36100,2,0,0,0,50,1,762288181,112939.4688,755073781,111870.5938,7214400,1068.8746,799380,118.4349,199845,29.6087,21.04906267
500794,39fdab7db41631a3c67fa796aeeaf0f2ba019d4dcb1f64effc5b324b582d8b86,12/24/17 07:27,9025,36100,2,0,0,0,50,1,1055117522,156324.625,1047903122,155255.75,7214400,1068.8746,799380,118.4349,199845,29.6087,31.79846892
500794,8eb02b26f078424719969a158bc2329cfe33216ba2b72c32b186eb09c25a0aa9,12/24/17 07:27,9025,36100,2,0,0,0,50,1,854106304,126543.1094,846891904,125474.2344,7214400,1068.8746,799380,118.4349,199845,29.6087,19.745837
500794,3e776da9ea0afaf4efb3f6a5f0edde633ecd4b0c345d84837b388f87664b9f32,12/24/17 07:27,9027,36108,2,0,0,0,50,1,547278273,81083.9297,540063873,80015.0547,7214400,1068.8746,799202,118.4086,199801,29.6022,14.10543158
500794,01803b21144da775111fbff007b5d5198777ff7cf3076b18033104f042fc9dfb,12/24/17 07:27,9029,36116,2,0,0,0,50,1,463427037,68660.6562,456212637,67591.7812,7214400,1068.8746,799025,118.3823,199756,29.5955,7.765574289
500880,46d4e57848b8b0a476f2848c15587ca86ba091f25a0902aee795bae1daf2c286,12/24/17 19:14,9016,36064,2,0,0,0,50,1,842530699,124828.0781,835316299,123759.2031,7214400,1068.8746,800177,118.553,200044,29.6382,0.522451227
500841,a0cc7bbc986467749e3a637fa10b1fb6689981aba7910c06f497c1c08f0e01af,12/24/17 14:44,7193,28772,1,0,0,0,48,2,14744718,2184.5552,7530718,1115.7399,7214000,1068.8154,1002920.06,148.5911,250730,37.1478,0.003129839
500792,fdca1fe7b97bc1d5c17ab4c844f3821d9aa58fe0fcecdb205c201136332d4f27,12/24/17 07:23,9013,36052,2,0,0,0,50,1,602406928,89251.7031,595193328,88182.9453,7213600,1068.7561,800355,118.5794,200089,29.6449,17.71766409
500793,27cd17cf9abd05c592c7f3c385b2413f374cf9e5765bfe09d4c7cfd5f5cf4beb,12/24/17 07:25,9015,36060,2,0,0,0,50,1,752821124,111536.8438,745607524,110468.0859,7213600,1068.7561,800178,118.5532,200044,29.6382,24.4738848
500793,14f5442d7c0f6e47ce18e0fa3590b941d75a9b95de6da1af68677cbbec7a0190,12/24/17 07:25,9016,36064,2,0,0,0,50,1,900673990,133442.5,893460390,132373.75,7213600,1068.7561,800089,118.54,200022,29.635,18.50585429
500793,1c563c9188bdcf01fd77f4e2070abd188402b0dc755be92b66360cacf2ce1d10,12/24/17 07:25,9017,36068,2,0,0,0,50,1,880946721,130519.7422,873733121,129450.9844,7213600,1068.7561,800000,118.5268,200000,29.6317,25.06539169
500793,5555f42b24b903ce528b786f3d190521dcc38b9ea3f474656a23a64bdacd8a6f,12/24/17 07:25,9017,36068,2,0,0,0,50,1,902182988,133666.0781,894969388,132597.3125,7213600,1068.7561,800000,118.5268,200000,29.6317,28.14576392
500793,3e83c3e53cec258395b1c7e2c24e5e1f51bdea99ca9054a0c79944687d947543,12/24/17 07:25,9018,36072,2,0,0,0,50,1,1025581420,151948.5938,1018367820,150879.8438,7213600,1068.7561,799911,118.5136,199978,29.6284,33.20379827
500793,5d6080660933695a3a2fec5e1c5d7fbf1ecd0e30994ac28b9b7aee648cd43bb3,12/24/17 07:25,9018,36072,2,0,0,0,50,1,1028604494,152396.5,1021390894,151327.7344,7213600,1068.7561,799911,118.5136,199978,29.6284,18.7626481
500793,2d589e0b9a5642bf43af253453001da6af39d1f69e99a48d73e78badaf1e0a02,12/24/17 07:25,9019,36076,2,0,0,0,50,1,723046147,107125.4297,715832547,106056.6719,7213600,1068.7561,799823,118.5006,199956,29.6252,20.89745529
500793,7d8432b8be9111779efe3058e287968431ee3cde3171e19250ed922407c7e723,12/24/17 07:25,9019,36076,2,0,0,0,50,1,717286097,106272.0312,710072497,105203.2734,7213600,1068.7561,799823,118.5006,199956,29.6252,15.62319413
500793,0d4d8599cee072a00998bd37e853315ad4b36333d6a428684edc4845c882b1cb,12/24/17 07:25,9019,36076,2,0,0,0,50,1,774774126,114789.3672,767560526,113720.6094,7213600,1068.7561,799823,118.5006,199956,29.6252,22.14925871
500793,502b9ed45e59f896bd76080d3b6908bd8162585a8bea8c40970ee0c52770e8e2,12/24/17 07:25,9019,36076,2,0,0,0,50,1,487465858,72222.2109,480252258,71153.4531,7213600,1068.7561,799823,118.5006,199956,29.6252,9.89220978
500793,beadf39c0e1993687916c7286dd4c36a7f086858b1b813c7eceb4f9c14d4353e,12/24/17 07:25,9020,36080,2,0,0,0,50,1,373689013,55365.2031,366475413,54296.4453,7213600,1068.7561,799734,118.4874,199933,29.6218,5.487360342
500793,05a0bcb804eb3717641b96be61e870e8a1446db5e2da284105b418d0c40a4184,12/24/17 07:25,9020,36080,2,0,0,0,50,1,834629179,123657.4062,827415579,122588.6484,7213600,1068.7561,799734,118.4874,199933,29.6218,27.04900859
500793,760602b6f13d4786a7c666ac26375fd8aaa00d8a7004e53a8034b2f6cd0711b2,12/24/17 07:25,9020,36080,2,0,0,0,50,1,785331764,116353.5703,778118164,115284.8203,7213600,1068.7561,799734,118.4874,199933,29.6218,25.8165143
500794,d40402d470481b23ee6b9f8fd56eba043362a660c3d75da17b248ee6dd686a64,12/24/17 07:27,9021,36084,2,0,0,0,50,1,1499715696,222195.625,1492502096,221126.8594,7213600,1068.7561,799645,118.4742,199911,29.6185,47.47288497
500794,4a2ce2d24a6e2bc5201901392431c00d262149c3ea56284877397158d8c33891,12/24/17 07:27,9022,36088,2,0,0,0,50,1,1237096771,183286.3906,1229883171,182217.6406,7213600,1068.7561,799557,118.4612,199889,29.6153,34.05763443
500794,dfc7338b228bd59e48a489179da069f3f2624400579b7eadfcd91067ee28974d,12/24/17 07:27,9023,36092,2,0,0,0,50,1,625462825,92667.6328,618249225,91598.875,7213600,1068.7561,799468,118.448,199867,29.612,17.02641055
500794,833a18d84be44cc98636b168de19f811576df2d0b592d50425d1f4d543e56185,12/24/17 07:27,9023,36092,2,0,0,0,50,1,1428424518,211633.2344,1421210918,210564.4688,7213600,1068.7561,799468,118.448,199867,29.612,27.50490693
500794,388125d5742dbd3a00c569a3f986c9a81616406df40a0af5a91f999d03dfcfd8,12/24/17 07:27,9023,36092,2,0,0,0,50,1,581838563,86204.3281,574624963,85135.5703,7213600,1068.7561,799468,118.448,199867,29.612,12.11904889
500794,379e170d2ff05b70a796a206a89a2dcc157e737fe9f848dbf357b488200adbec,12/24/17 07:27,9023,36092,2,0,0,0,50,1,1252174187,185520.25,1244960587,184451.4844,7213600,1068.7561,799468,118.448,199867,29.612,31.59088937
500794,59e1a8fccf4ad3d25c48bd211c684c27eae594aefd1dd0d97f8674c526f036d8,12/24/17 07:27,9024,36096,2,0,0,0,50,1,835089164,123725.5547,827875564,122656.7969,7213600,1068.7561,799379,118.4348,199845,29.6087,20.2695972
500794,f6f54eeb4618d7150728515cdcceeff414009074532d26c933a06fb72042ea4b,12/24/17 07:27,9026,36104,2,0,0,0,50,1,546933485,81032.8438,539719885,79964.0859,7213600,1068.7561,799202,118.4086,199801,29.6022,15.30024909
500794,d5810c150f61de04cc6f17c1a8a5bbe27bd114c71260dc711396e52ccdde6fd3,12/24/17 07:27,9026,36104,2,0,0,0,50,1,963964151,142819.4844,956750551,141750.7188,7213600,1068.7561,799202,118.4086,199801,29.6022,27.54155884
500822,0cacaeeca47eeb75bf176f0d9980d9ccbfa69debbbd9804f3935c1362f88065c,12/24/17 12:04,9017,36068,2,0,0,0,50,1,1011657615,149885.6719,1004444015,148816.9219,7213600,1068.7561,800000,118.5268,200000,29.6317,0.238119674
500793,9a54152ebe993a13e55308b238d715a1761db44a33bba07d65cce6fc61415adf,12/24/17 07:25,9013,36052,2,0,0,0,50,1,853167661,126404.0391,845954861,125335.3984,7212800,1068.6376,800266,118.5662,200067,29.6416,22.49690209
500793,fb3e85ecda4a43c1bd9f02407abbab195070a2bec4de27f0894cfe839b819a61,12/24/17 07:25,9015,36060,2,0,0,0,50,1,722405998,107030.5859,715193198,105961.9453,7212800,1068.6376,800089,118.54,200022,29.635,18.25728024
500793,55263cf8d35ce299f05f16d52ec372433c5e0ba95d4859f4d33143a163e60572,12/24/17 07:25,9015,36060,2,0,0,0,50,1,328126577,48614.7383,320913777,47546.1016,7212800,1068.6376,800089,118.54,200022,29.635,9.587320332
500793,56dfc45e77c8daecf4312f6f92c4e2b3af579f63ee34df74b95fcba4a8dbb87f,12/24/17 07:25,9015,36060,2,0,0,0,50,1,462779119,68564.6562,455566319,67496.0234,7212800,1068.6376,800089,118.54,200022,29.635,14.16764027
500793,41a3044bbde7ea5e11a3c076184a98f4806d8b524c1b9191797d757d622912f1,12/24/17 07:25,9015,36060,2,0,0,0,50,1,986234249,146118.9844,979021449,145050.3438,7212800,1068.6376,800089,118.54,200022,29.635,25.33255502
500793,eef41049b9ba021d369842b2186727e6fa0c1616b3f6c470dc99c5530d5a3c80,12/24/17 07:25,9016,36064,2,0,0,0,50,1,6132884360,908638.9375,6125671560,907570.3125,7212800,1068.6376,800000,118.5268,200000,29.6317,125.2520327
500793,784f0ba8d556ac563e4d33d7d930fa5284f04466c0458b5144af6df193b0c012,12/24/17 07:25,9017,36068,2,0,0,0,50,1,694013588,102824.0078,686800788,101755.375,7212800,1068.6376,799911,118.5136,199978,29.6284,13.22353315
500793,1f2ba46e74db3cb47237c65f75c4c64d6ab8df34a222743660b0399d271494d4,12/24/17 07:25,9017,36068,2,0,0,0,50,1,702087789,104020.2734,694874989,102951.6328,7212800,1068.6376,799911,118.5136,199978,29.6284,20.78275156
500793,3c0cd40fda8d8b8d583eb091c0c4b74e54359ac49d246e38ad5931f7fdd6690c,12/24/17 07:25,9018,36072,2,0,0,0,50,1,1632669854,241893.9062,1625457054,240825.2656,7212800,1068.6376,799823,118.5006,199956,29.6252,42.04248051
500793,561ff64e4b7bb97207d3a3ed88fc54508d2d8fd6904df617065caa92ed953b78,12/24/17 07:25,9018,36072,2,0,0,0,50,1,685357144,101541.4844,678144344,100472.8438,7212800,1068.6376,799823,118.5006,199956,29.6252,19.07611984
500793,6f20d05062ed0170b3e3a7b150a043042d0d270c4b1e0d05b4cb6765daf211fe,12/24/17 07:25,9018,36072,2,0,0,0,50,1,1214351963,179916.5625,1207139163,178847.9219,7212800,1068.6376,799823,118.5006,199956,29.6252,20.81716097
500794,26164ae0caa7135288828d15bd80069f28f0f5083e296bfbc5a7b8bb008692c7,12/24/17 07:27,9021,36084,2,0,0,0,50,1,1090032557,161497.5781,1082819757,160428.9531,7212800,1068.6376,799557,118.4612,199889,29.6153,33.14224824
500794,0082b5608cf9595f09e301d9f985ef25b1497ecc87188382ce3daa07133f2c7f,12/24/17 07:27,9022,36088,2,0,0,0,50,1,4990863355,739438.8125,4983650555,738370.1875,7212800,1068.6376,799468,118.448,199867,29.612,137.7665241
500794,b88806be4a7f1565881370897499f9875e1163f70cfeb60ae6020747cedfb2ed,12/24/17 07:27,9022,36088,2,0,0,0,50,1,898545007,133127.0781,891332207,132058.4375,7212800,1068.6376,799468,118.448,199867,29.612,27.84667053
500794,79ab66d5001b2cc9a0a696453d38257159e6cc39b8743faf028e31db91c831f8,12/24/17 07:27,9022,36088,2,0,0,0,50,1,656628597,97285.1016,649415797,96216.4688,7212800,1068.6376,799468,118.448,199867,29.612,14.51214153
500794,5770ce0efe187e15830dc77c0c7ec4c818b88ccfd13ea368cbfc467218293e5b,12/24/17 07:27,9023,36092,2,0,0,0,50,1,1315621715,194920.5312,1308408915,193851.8906,7212800,1068.6376,799379,118.4348,199845,29.6087,22.21759657
500794,3c93af572aa7ff321f9a5812cbc2f884133e39d9710a1b46699096486cb392ca,12/24/17 07:27,9024,36096,2,0,0,0,50,1,654834722,97019.3281,647621922,95950.6875,7212800,1068.6376,799291,118.4218,199823,29.6055,17.10516445
500794,148e6da202cee21abe42f431a474952a23b88d9e5c260054d127a81a4afca8f8,12/24/17 07:27,9025,36100,2,0,0,0,50,1,613675503,90921.2422,606462703,89852.6016,7212800,1068.6376,799202,118.4086,199801,29.6022,15.79142365
500794,4c51721cf888aee1d6722e2459755816dcfe6a9c8485eda63aded38ec47ef977,12/24/17 07:27,9026,36104,2,0,0,0,50,1,1201074912,177949.4531,1193862112,176880.8125,7212800,1068.6376,799114,118.3955,199778,29.5988,40.71770896
500874,747ac6590ef2e3174baff59775681cecb0d701c0513fc41ec34542483fdf4219,12/24/17 18:00,9016,36064,2,0,0,0,50,1,3162745073,468587.5625,3155532273,467518.9062,7212800,1068.6376,800000,118.5268,200000,29.6317,0.912456798
500792,7214e2d2be21b6dc6c822b85f2e6c87d5640c29174a3d605520fd4302d37f484,12/24/17 07:23,9011,36044,2,0,0,0,50,1,1053941790,156150.4375,1046729790,155081.9062,7212000,1068.519,800355,118.5794,200089,29.6449,29.55898216
500793,067a79b5886255d11428a6d18ee445d67050bb95b9a4d9349c7b59b758edfe88,12/24/17 07:25,9013,36052,2,0,0,0,50,1,483640790,71655.4922,476428790,70586.9766,7212000,1068.519,800178,118.5532,200044,29.6382,13.22036106
500793,d50decf1c6d2c41083611179f8db13bcc3e0236b8f450b65b0cd4fc389301230,12/24/17 07:25,9016,36064,2,0,0,0,50,1,926073102,137205.5938,918861102,136137.0781,7212000,1068.519,799911,118.5136,199978,29.6284,12.34129645
500793,dda76397f795805de0f9d972524a53f4f7bd9aeab452bca6416a3a2642ba8484,12/24/17 07:25,9016,36064,2,0,0,0,50,1,624361911,92504.5234,617149911,91436,7212000,1068.519,799911,118.5136,199978,29.6284,15.52663852
500793,a7fdfc7f43215ae5b6e71695c0501eb40aa9e1f94c8cb5935076b709c3e86bea,12/24/17 07:25,9016,36064,2,0,0,0,50,1,636741938,94338.7266,629529938,93270.2109,7212000,1068.519,799911,118.5136,199978,29.6284,16.50836766
500794,41bac61e0d26ac3d1ed00ca82e5b32c841bfd313159b8d7c44ae5104a0762e1d,12/24/17 07:27,9018,36072,2,0,0,0,50,1,376017655,55710.2109,368805655,54641.6914,7212000,1068.519,799734,118.4874,199933,29.6218,9.645911278
500794,9e896c7e671a746168d3f766bacc40cbb9dca3e4dcc9c4d08f53704295c4655e,12/24/17 07:27,9018,36072,2,0,0,0,50,1,1098883474,162808.9219,1091671474,161740.4062,7212000,1068.519,799734,118.4874,199933,29.6218,32.14541206
500794,a5a8961040a9e0ec02a634aaa21ea71047ac3d34e6bd9ff4173633633de83082,12/24/17 07:27,9018,36072,2,0,0,0,50,1,984438066,145852.8594,977226066,144784.3438,7212000,1068.519,799734,118.4874,199933,29.6218,22.42730051
500794,bd1e4d89f26403294a25b84bbabeee3f5398140e42fce19738d3b4118a5c1225,12/24/17 07:27,9019,36076,2,0,0,0,50,1,1249662934,185148.1875,1242450934,184079.6562,7212000,1068.519,799645,118.4742,199911,29.6185,43.14774959
