Block_ID,Hash,Date,Time,Size,Weight,Input_total_usd,Output_total_usd,Fee_usd
511465,20d4429f654b9040a17b10099b22b32e09256c7281421613b04c7676b60040f3,2018-03-01,2018-03-01 12:04:32,518,2072,9586.04,9580.67,5.37304
511465,9ed1e97d9319cc95d5a02b3dd02fdcb82d3cfb0f32b242533164d6ec663ed9b7,2018-03-01,2018-03-01 12:04:32,223,892,140414,140412,2.12524
511465,b75f108223fff1f8f4ad4992578a19ab912a9de13bdd29ca9aec6e629ed357b2,2018-03-01,2018-03-01 12:04:32,225,900,139371,139369,2.12524
511465,b01f8e75843c626acb9ad55fa278477d7eb66be4cdad95a1f7feb43ab08b399c,2018-03-01,2018-03-01 12:04:32,192,768,648.199,645.012,3.18787
511465,53ab7187cd311945af75a1b18468dcbfc440ddc7eb2d9b4df476a9c41e872bc7,2018-03-01,2018-03-01 12:04:32,192,768,531.311,528.123,3.18787
511465,e4376bfb781ceb9c2d78976d5d9249ec6558e126fe834040e3caa3efdf9fd5f8,2018-03-01,2018-03-01 12:04:32,191,764,881.565,879.924,1.64101
511465,5e77c17983618a4cee6a090d515d6d1147018a08f2dbccf7b676b4633a0caf04,2018-03-01,2018-03-01 12:04:32,338,1352,27.0734,24.2915,2.78184
511465,d56c958687d3555125ae04b7ddefeebfc0d80e64256c79103cc4fd11e72585f0,2018-03-01,2018-03-01 12:04:32,373,1492,21408.8,21405.8,2.98065
511465,8fa9d0db930346899fd0a397337ac05646193fd51375548d988ae1f9e5c87a94,2018-03-01,2018-03-01 12:04:32,518,2072,160.822,156.954,3.86794
511465,8f21859366d0886939c5933f5c6c1b6521a65747a9c0f094c692ca558edb8da6,2018-03-01,2018-03-01 12:04:32,518,2072,181.036,177.168,3.86794
511465,6b19534afd7ef37549a3b82a262e95d3acbead799e8a7391d3a469c650bf87c4,2018-03-01,2018-03-01 12:04:32,234,936,6692.17,6690.44,1.72304
511465,3069a16e0cca4cf9f7099d2f2bc0b419406fc735cfd1ef879a9e7980e097d9b5,2018-03-01,2018-03-01 12:04:32,235,940,6735.07,6733.34,1.72304
511465,52592bc1b2ccd2002179997ef56c71356c0fa4a985c5a387890d66e73f03843a,2018-03-01,2018-03-01 12:04:32,1458,5832,803448,803437,10.6276
511465,a87175373b38b7a2640b8f173f3a2181419462cc7456e59c7a19295bbbef0fe1,2018-03-01,2018-03-01 12:04:32,223,892,299.354,297.733,1.62092
511465,6185bf7b77ae1610e0b253ef785f8f9c551a17e8fad283dcfca6d3d43ec02be4,2018-03-01,2018-03-01 12:04:32,295,1180,153210,153208,2.13459
511465,74b85447b34bd2e9e2008ac3d1e91f205e0467131d482d781eced863013caf94,2018-03-01,2018-03-01 12:04:32,225,900,46.3181,44.6972,1.62092
511465,d9ba547f2692e7f9dd06c418e36bf110e2223ab9405eb5ab4cb42f28f395fce7,2018-03-01,2018-03-01 12:04:32,225,900,306.044,304.423,1.62092
511465,c3e9a6c2212e662907f4843874e0e09f520f6ff768dcbd5837b7b909fd63bfe9,2018-03-01,2018-03-01 12:04:32,225,900,78520.3,78518.7,1.62092
511465,48d2f2ae1c13c4b29519240c06284e5ae838720e8d291fcaf6829df11c401e97,2018-03-01,2018-03-01 12:04:32,226,904,9982.15,9980.53,1.62092
511465,b158773a76e9618cc1acc4f4a8a8d1efcd7878d670eabb5ac08d95f0374f34c8,2018-03-01,2018-03-01 12:04:32,226,904,6019.06,6017.44,1.62092
511465,d89124a98f54d555f68f2f7c2c2e3059b3dbaeef0313625d2f7b5e9660db93d4,2018-03-01,2018-03-01 12:04:32,226,904,52.2174,50.5964,1.62092
511465,86095835640eb5e7f96ddc183ca1bb6e662cf59b53e04b194193515729039f8a,2018-03-01,2018-03-01 12:04:32,291,1164,63757.3,63755.2,2.08115
511465,831f859ab0de5cda4a511253da944df7767acf616cff1f63e16a50d167292c33,2018-03-01,2018-03-01 12:04:32,689,2756,616447,616442,4.77989
511465,cc946ca0cc654ddbc61f7afbfbcafc8f2250555688680e26b9bf9cce44c06ce4,2018-03-01,2018-03-01 12:04:32,561,2244,98656.3,98652.6,3.74712
511465,ecd5aebcc45d48e015824e16054e19c8826bcb8ede84385bf8e07672fe32b36b,2018-03-01,2018-03-01 12:04:32,695,2780,62344.3,62339.6,4.64058
511465,31fa81e9f397e1dcd5ae15246a51b1cf97aa18d70b244cec1e93a79ce994cd2e,2018-03-01,2018-03-01 12:04:32,191,764,1816.91,1815.63,1.27515
511465,aacfb81e420cadf33936aa622b1f2f519d418354221e97d8ccca5add38356161,2018-03-01,2018-03-01 12:04:32,337,1348,143.28,141.106,2.17487
511465,0a0777e7e2b8f8ca1ba3b1b6ea4f7d53dc15cbfa6a6c1da71b4f50680b4ea674,2018-03-01,2018-03-01 12:04:32,225,900,140.013,138.572,1.44092
511465,b1444ad543a7f68f690c4a8eb331921e3b9ea58dfa6eeda747b9b77fb684da01,2018-03-01,2018-03-01 12:04:32,191,764,96.2625,95.0617,1.20076
511465,cf65c016612252181628a6b72f1f63ee54716d2031545ecf5a91f6d943d7b116,2018-03-01,2018-03-01 12:04:32,192,768,5.59609,4.39532,1.20076
511465,d72b276a30ffc5dff173e02d5b4884fedc00ea7a8bf60b657ee884fa064a22a7,2018-03-01,2018-03-01 12:04:32,192,768,130.634,129.434,1.20076
511465,1fdae557f57765c961d12db623a3dba3f94e4482783c84beaa0c1297de67744d,2018-03-01,2018-03-01 12:04:32,373,1492,1202.25,1200.07,2.18231
511465,be8aabefa5ae4ccc4db9729c6f4c24b627c0e0cbff0292b3c409accd01456aca,2018-03-01,2018-03-01 12:04:32,223,892,5636.77,5635.47,1.29534
511465,3ae9d07bc68730d83e059310aeb54f99faaeabe57b779c4dfc97f6761f6072b8,2018-03-01,2018-03-01 12:04:32,761,2072,632.122,629.15,2.97237
511465,345052f60e8749bd50538fc96a08ed86526a4667848f5fe12265496431ddad7c,2018-03-01,2018-03-01 12:04:32,192,768,212524,212523,1.06262
511465,83fbd4b9482d3debf035e090667319de0a614b3b4a3fd6266a0da0f7c7d1154c,2018-03-01,2018-03-01 12:04:32,517,2068,764.289,761.46,2.82891
511465,634f3c1a9d7866be283af0f2c221c6143fd38ef4967b24d6d5e758c1bdc9a31f,2018-03-01,2018-03-01 12:04:32,3787,9000,96299.3,96287.1,12.279
511465,91ca75db0eba4455b3dfcbdd40fe1025ff820283628a4608369a2c65c09557d7,2018-03-01,2018-03-01 12:04:32,521,2084,417.44,414.611,2.82891
511465,4e8189ca748b20a86b06bbb2621587a28c36bab4833a22dff3d078a8c7b1ab87,2018-03-01,2018-03-01 12:04:32,374,1496,40.0652,38.0675,1.99773
511465,ff7dd2afe75955a9dbdf698b03775efbcfbefbb8de30d8a7a74ac9ebea3c928d,2018-03-01,2018-03-01 12:04:32,225,900,57.6439,56.4432,1.20076
511465,337066e5f840b6015e5ffdc74a9727449e9df57d97763ad0c9bdd25b5c351b20,2018-03-01,2018-03-01 12:04:32,283,808,866.254,865.192,1.06262
401787,2ea61322d2024c20afeaa5658edce624e1b9e67db17e21d3b46910b7d45d0e1b,2016-03-09,2016-03-09 01:35:21,191,764,489.293,488.047,1.24599
401787,442343b30bf864bcf19ad00752611d9c9b29b31dfe82822673f43b83be88d2b1,2016-03-09,2016-03-09 01:35:21,6035,24140,830.66,829.414,1.24557
401787,ec50273c6f3393e9b3b87b2969b3756e189a12d0198ac33510b3973ef9a5b87f,2016-03-09,2016-03-09 01:35:21,6039,24156,830.66,829.414,1.24557
401787,99e52cf0aad7b2f5dc7785bde1b98b3b703aea8302a1bec0b94dc6430bd2fd89,2016-03-09,2016-03-09 01:35:21,6040,24160,965.147,963.901,1.24557
401787,efea454465b63dbb2a5a3849128ba3e56e163e3f69e79feea14a041e27d06497,2016-03-09,2016-03-09 01:35:21,6041,24164,830.66,829.414,1.24557
401787,5da83beed4d23878b1ab1d38a40e656cfb56134521db3135f4ed5ae1b8a94149,2016-03-09,2016-03-09 01:35:21,6041,24164,458.391,457.146,1.24557
401787,9c24f4adbafb65e96974439606e942a86900eadc48a0e759fe4ee1b71c6c5b09,2016-03-09,2016-03-09 01:35:21,6041,24164,904.091,902.845,1.24557
401787,098c1fc0e9e4c1136c463ddfdf171187d7cd16706be7f485aee24c98a812dd0c,2016-03-09,2016-03-09 01:35:21,6040,24160,4972,4970.76,1.24516
401787,dfa857790b1a68c8396478600a74dc5093f865d1accd6ce4eb2c3e3603224115,2016-03-09,2016-03-09 01:35:21,6073,24292,975.525,974.279,1.24557
401787,f011c6dd19dde5462fb6df5f641d931f66aab3109cf92f8e4ad06f37a5f7ba77,2016-03-09,2016-03-09 01:35:21,6076,24304,952.533,951.288,1.24557
401787,6ac9fabe6a7a6829cf4cd2dcdcfb96947795860d733244ba0295084c704f6ced,2016-03-09,2016-03-09 01:35:21,6077,24308,4324,4322.76,1.24557
401787,6787918c042b0b9e062e7bafd013d8cc3349735b50c25647f79466f323fd1cbc,2016-03-09,2016-03-09 01:35:21,6077,24308,830.66,829.414,1.24557
401787,4a7f88bfc30bbaed73fdecf5e19e893589d6b733dd0a65d42a8bab8178bb07bc,2016-03-09,2016-03-09 01:35:21,6075,24300,859.844,858.599,1.24516
401787,d8dab9eb9039fca9212a569029344f226fbd15ee3f66a4880148c19cf3343f2f,2016-03-09,2016-03-09 01:35:21,6078,24312,7990.15,7988.91,1.24557
401787,01e0cf503be0a0594fff1656349972dc3909a1e714f52080a83f4693d9109960,2016-03-09,2016-03-09 01:35:21,6080,24320,399.326,398.08,1.24557
401787,fac8000b6cd935e6440b47e1ed292149f119de0e5eb4c26e5f2116994d331c70,2016-03-09,2016-03-09 01:35:21,6101,24404,906.478,905.232,1.24557
401787,07db8a7c04526b29de998def300892dda0d95dac45b9a7f58c43f5d8d3765a2f,2016-03-09,2016-03-09 01:35:21,6102,24408,893.952,892.706,1.24557
401787,9178fafe7cfda46fec69a8bc3ce82388070907e4f0a1d0b25d95b8ef8ceb9283,2016-03-09,2016-03-09 01:35:21,6103,24412,869.731,868.486,1.24557
401787,72c65e5df029945459096fae12e19eafec29d0ae4198ba5b8c335158cc268d05,2016-03-09,2016-03-09 01:35:21,6103,24412,841.437,840.191,1.24557
401787,d2f995e5e25ab7f327fb94d4533cdc811d3aaba5ee1abfd0286d8e84ad181343,2016-03-09,2016-03-09 01:35:21,6104,24416,844.561,843.315,1.24557
401787,115a39b5bf941763efef66d63102218484bf8fcdfaeb309ca555076b932d2358,2016-03-09,2016-03-09 01:35:21,6105,24420,901.638,900.393,1.24557
401787,968dc369dac61e6ddf7a9c7029d6d9d6a05f88b77401766246b91812b3ea994f,2016-03-09,2016-03-09 01:35:21,6105,24420,1200.89,1199.65,1.24557
401787,072d26aa4e8e61bf6e10013bc0da38ea347ee1fd6e8dcb999c9ad9b5b6aca82e,2016-03-09,2016-03-09 01:35:21,6105,24420,981.945,980.699,1.24557
401787,9504755922b0011773b906c4c03b0ea2eb3eb035ba99d5d2853dbe23bffcf408,2016-03-09,2016-03-09 01:35:21,6105,24420,779.242,777.996,1.24557
401787,368d2430da20efc1770c943564a50b3a89ff2020c2c2dd69d569e335da4c21b9,2016-03-09,2016-03-09 01:35:21,6106,24424,30890.6,30889.4,1.24557
401787,687ed330495f830d0f270cb60685523dfe854cf420768e2a26b70c9dba08bae9,2016-03-09,2016-03-09 01:35:21,6107,24428,852.86,851.615,1.24557
401787,098dd3fb4a33d3d11dcfd6de3f96d7a08e5ed4d50ed0c2f345c4b3260f8b5fa1,2016-03-09,2016-03-09 01:35:21,6107,24428,397.662,396.417,1.24557
401787,641f59f93e428bc42aa1edfaf39e3d23e4945a7389c3633c9ece9025c1a28b93,2016-03-09,2016-03-09 01:35:21,6107,24428,398.252,397.006,1.24557
401787,9f90fba4740ccd68251748a76e5915492c0a9acbde505e13078f3fe032db93c8,2016-03-09,2016-03-09 01:35:21,6109,24436,6327.08,6325.84,1.24557
401787,815d1360fa3cbd220d3b6f9b6573029bfc936e1fc4e4fb6f1a75b832e5308450,2016-03-09,2016-03-09 01:35:21,6109,24436,395.542,394.297,1.24557
401787,e963334a9d81ea13646703d57c35d2a47221d278f4e22bcb64658fa36e76124e,2016-03-09,2016-03-09 01:35:21,6111,24444,890.259,889.013,1.24557
401787,820bd06a555113cc46ef97bdb6a9df388e4cff388eb62b4c303d30b22bb20635,2016-03-09,2016-03-09 01:35:21,6112,24448,865.331,864.085,1.24557
401787,c5d85566ccd0dc6adaec2333f1cd407e33ac0f821eac4fb6e5c2c11003400feb,2016-03-09,2016-03-09 01:35:21,6132,24528,828.686,827.44,1.24557
401787,b58f229f3ae102e682bdc814567f309d8d8dbc6b8ee3607535b4eb49b394187a,2016-03-09,2016-03-09 01:35:21,6132,24528,830.536,829.29,1.24557
401787,dcf077c1102014218be4fc36224e557a8d41a86e359dd40801829e026d6c9aef,2016-03-09,2016-03-09 01:35:21,6134,24536,867.689,866.444,1.24557
401787,9fda8357d73579e445490904ec320247870f435d229749002a98e1290fa89f17,2016-03-09,2016-03-09 01:35:21,6134,24536,396.714,395.469,1.24557
401787,5c59c1631e935f0aee0dd1f33ecf5cfdadafa992dd7e9a07ced3ecc9ecb1b7d5,2016-03-09,2016-03-09 01:35:21,6135,24540,987.791,986.545,1.24557
401787,f4366a19d869398e06ab3bfaeaf59b848b0330b44a06af144421423b4c164306,2016-03-09,2016-03-09 01:35:21,6135,24540,84.4379,83.1923,1.24557
401787,51c0d1b7c5c9fd5328ead42bfb0e6e007776ed05f8be21261ec7c9449888effd,2016-03-09,2016-03-09 01:35:21,6136,24544,250.447,249.201,1.24557
401787,29923fb22364dea132ff9fe1a81b50e3c0181b2e2f6bc7032a73e7d7aafe5af3,2016-03-09,2016-03-09 01:35:21,6137,24548,201.549,200.303,1.24557
401787,639a1b99a42a9043d4ee9dc28090c5bfaa28a9e9410bf83641d854e0179d8e10,2016-03-09,2016-03-09 01:35:21,6137,24548,997.496,996.25,1.24557
401787,2e4e8d85bd27556e919695c2eaeba3ea6230bc6fdd919609daf15e764e233769,2016-03-09,2016-03-09 01:35:21,6138,24552,1002.02,1000.78,1.24557
401787,7775c7b309a536ba2e874234138d43f727be3290f10d8af6b19349179161b34e,2016-03-09,2016-03-09 01:35:21,6137,24548,3839.69,3838.45,1.24516
401787,f7e58c2df782b5e5e968928a35cae747e09b1a877311b2cb76191d169fe067dd,2016-03-09,2016-03-09 01:35:21,6142,24568,6161.93,6160.68,1.24557
401787,b958a868a82bf3a52bcfd6a8382b9e5962f2def07d9f91e928ea1d421be114c9,2016-03-09,2016-03-09 01:35:21,6142,24568,201.787,200.542,1.24557
401787,ede777e3e41fefa7008b7a77b13aa1cd7090c722cc495bfd36c6c72d6c8bda7f,2016-03-09,2016-03-09 01:35:21,6143,24572,880.824,879.579,1.24557
401787,30318685edbaec19c093785c25663e8adbae2ba0e5bda00e470a61b22eb337aa,2016-03-09,2016-03-09 01:35:21,6164,24656,899.618,898.372,1.24557
401787,09064f323cac71a208520b89c55738d0d41aa55dd2a776e3c7b18f02e28eb49f,2016-03-09,2016-03-09 01:35:21,6166,24664,984.491,983.246,1.24557
401787,e4b2cf7f509bcf588fbcba4a264f42f56740b5edbd6c47375a2f02f4ae80f44e,2016-03-09,2016-03-09 01:35:21,6167,24668,830.66,829.414,1.24557
401787,ab8c51f61d4ed199eda210081beaef1e162a42fe229f71fd2cdd74638ac9cf9c,2016-03-09,2016-03-09 01:35:21,6169,24676,847.595,846.349,1.24557
401787,106e8a4a3dd1976be8d75bff969a3bfcb399fd7d189aad9147eb860eb3d3f6bb,2016-03-09,2016-03-09 01:35:21,6170,24680,1304.91,1303.66,1.24557
401787,d91ffe10f20b48fd35d596b993cf3487610332b40930144d6efa58a5d519d3e8,2016-03-09,2016-03-09 01:35:21,6171,24684,856.456,855.21,1.24557
401787,8c24079b842ee6e04b897c3303f18069af2ab44e2f0af3293fb72a042be1ed75,2016-03-09,2016-03-09 01:35:21,6171,24684,862.012,860.766,1.24557
401787,6729c45535bc3dd40f97ac9ffe4854524e974a2d2c781cf71fbc7534b478ba19,2016-03-09,2016-03-09 01:35:21,6171,24684,884.671,883.425,1.24557
401787,bb292f937b439788cde60ff2906c6e7275bdb5831711957624e05166eab399ab,2016-03-09,2016-03-09 01:35:21,6170,24680,897.502,896.257,1.24516
401787,9e40bad7a6409869855897eebb6c84e7b4007833fef819820c0bbfa660bb778f,2016-03-09,2016-03-09 01:35:21,6174,24696,263.353,262.107,1.24557
401787,e6faab3fd92b8309c8dcc1433a961bb6d951e05d4f8519f1bc439fe9bf498835,2016-03-09,2016-03-09 01:35:21,6174,24696,829.499,828.253,1.24516
401787,24858ccb09dbf887c2d024259f0f072aa2a2ae36c8c35749a5bd5f098974114e,2016-03-09,2016-03-09 01:35:21,11088,44352,1675.59,1673.37,2.22908
401787,35a7d4432e31ae9ed3305cf56f3b3a5a088fb3acffa0ba281f583aff4d412902,2016-03-09,2016-03-09 01:35:21,6197,24788,836.61,835.364,1.24557
401787,9eb86836aec8374460590754ee5e62a67b5ce1533c9df31d32a3c83ebdcee5f5,2016-03-09,2016-03-09 01:35:21,6198,24792,397.202,395.956,1.24557
401787,6c9908a877ffaab3272b368a24dd2a12c8e0d136771b9abcd548144f339641db,2016-03-09,2016-03-09 01:35:21,6199,24796,809.59,808.344,1.24557
401787,690d4e8ad847313d071ca7e08f3f27fab12e6a1caf8904b38515d634946e73e5,2016-03-09,2016-03-09 01:35:21,6200,24800,863.743,862.498,1.24557
401787,cd9440e14506c0180c226cef11e28cdbe0de92b96b13d9f226ee229e1d5ab4cd,2016-03-09,2016-03-09 01:35:21,6200,24800,716.175,714.93,1.24557
401787,0c91c9e487295e7e19834cf0f218b41dd2641892096da73220ef63e7ed7f2ebd,2016-03-09,2016-03-09 01:35:21,6200,24800,445.594,444.349,1.24557
401787,28d09a4dfe090bd656754d86ac4aa48fb257f0bd2d96ae00f56ba66085e95bf1,2016-03-09,2016-03-09 01:35:21,6201,24804,480.057,478.812,1.24557
401787,a95090c3775f815414506c63854d5debff727d5126564b6b1a0f88b31d7644b4,2016-03-09,2016-03-09 01:35:21,6202,24808,830.66,829.414,1.24557
401787,a747dd20283aa2a805c25ef82e3556de9416c854488a642c41f6335ab1f9aac2,2016-03-09,2016-03-09 01:35:21,6204,24816,746.39,745.145,1.24557
401787,314cc929902cd0ad1ae9aef199eb6c7bfb09e5cfad61a5231505013b919146fe,2016-03-09,2016-03-09 01:35:21,6205,24820,396.171,394.925,1.24557
401787,9a8c6dc65797603cb454571984787f980a582606be8a3e863fb092c1118173e5,2016-03-09,2016-03-09 01:35:21,6203,24812,803.881,802.636,1.24516
401787,f22550f4b4da338465a884a2fab22f4ac6857b7311bc2e85c4bb41b4a18030c7,2016-03-09,2016-03-09 01:35:21,6225,24900,877.61,876.365,1.24557
401787,b7540563d010f3a355c5913a67e85853c0b7ec07ebbef74fa5dd61fa4ab88ff8,2016-03-09,2016-03-09 01:35:21,6229,24916,882.774,881.528,1.24557
401787,5d611f41cb20d6ef93631852fbd4a10bdff0bac0b1fbeb2d99b13965f7aff5fa,2016-03-09,2016-03-09 01:35:21,6232,24928,846,844.755,1.24557
401787,029ff77445fc488034b7ecfc95e364c6e7d6a08449fb50414859fd228c4760f6,2016-03-09,2016-03-09 01:35:21,6235,24940,747.597,746.352,1.24557
401787,9103c32606e255c5f0f5c1011afcebc0c9ce87d3390308d4099e6ea28009c50f,2016-03-09,2016-03-09 01:35:21,6235,24940,832.042,830.797,1.24557
401787,0b5a82a37ab5ef3f036f9ed052ae7a9f99808aa5a600ab21a4dbfca9dc99e695,2016-03-09,2016-03-09 01:35:21,6236,24944,873.938,872.693,1.24557
401787,e2db1bd787cf6b667de57c5b869c78bfefa5a019653b0ba000087affd0446bc8,2016-03-09,2016-03-09 01:35:21,9486,37944,1296.32,1294.43,1.89058
401787,7bed2a122989a05eb247246fd7e57eee4b63111f587b703ec63a1356542b13d6,2016-03-09,2016-03-09 01:35:21,6259,25036,21.8978,20.6522,1.24557
401787,4bedcfc51ef2ddac85944c4c2b9a6f8aedf7ccd080c39a918331e78392982157,2016-03-09,2016-03-09 01:35:21,6260,25040,857.923,856.678,1.24557
401787,3080e4ce1e42f05478569348625fcdca8def0357d4087f83fcd78b76dac9e3d3,2016-03-09,2016-03-09 01:35:21,6263,25052,879.534,878.288,1.24557
401787,f57ed0ec8e0d7f932f7bae652f1fe31789b44d14ad79b74befd988c5ee0124be,2016-03-09,2016-03-09 01:35:21,6263,25052,33.5782,32.3326,1.24557
401787,100919c3b00eea9a49b60cd31f3eddb54ec3d625645342651079a58d8ca1aa5f,2016-03-09,2016-03-09 01:35:21,6263,25052,119.725,118.479,1.24557
401787,e97e7b7c08c057c6b207d9ff344762302db10c3e64eb55adfce2e030fefe73e0,2016-03-09,2016-03-09 01:35:21,6264,25056,805.808,804.562,1.24557
401787,53c55bf485b498f9ed7b93b99f2d1ba4da12913a675c51b7c3296ee8a3520aa6,2016-03-09,2016-03-09 01:35:21,6264,25056,960.707,959.462,1.24557
401787,7a5b0324d5d4bd59bed38f8b136918d2c37368dffb9d5ccb416fe114c3dc08cb,2016-03-09,2016-03-09 01:35:21,6265,25060,41.2848,40.0392,1.24557
401787,9f4a072ae103c967528c611ced62d938bc3214cf90dc611d4cad1a8d15116d7d,2016-03-09,2016-03-09 01:35:21,6265,25060,994.66,993.414,1.24557
401787,73f87da2f8456fa04e99435377d7332a3397286ac80098de28d70e5dae20baac,2016-03-09,2016-03-09 01:35:21,6267,25068,202.986,201.74,1.24557
401787,66419a04865afef5f3ee2b9201da517d3fbd73ff1e8579830a28dfc279da8fd3,2016-03-09,2016-03-09 01:35:21,6291,25164,870.84,869.595,1.24557
401787,ac786d40cc3faa0b9b39aee55e9af692e13b1db34ca698cc15eed50f80a3e94e,2016-03-09,2016-03-09 01:35:21,6296,25184,121.927,120.682,1.24557
401787,fd30cd63d15e0480d37adc0c94bd6aeb8d8070127e1c0020ae5e360e881e0c53,2016-03-09,2016-03-09 01:35:21,6297,25188,896.008,894.762,1.24557
401787,a5a288f4e6ef7a10926e4c9f78c7cfbe78bcc18d738b5e755156a6adb5ac86da,2016-03-09,2016-03-09 01:35:21,6298,25192,892.138,890.892,1.24557
401787,e8074100c51dc65f053160b01ac9da65501a8e5c459d2dc6085444dc08289461,2016-03-09,2016-03-09 01:35:21,6299,25196,872.28,871.034,1.24557
401787,98d1915785f1b965eb173af254389c36f54190268e0eaa37de3b6589e13964f3,2016-03-09,2016-03-09 01:35:21,6300,25200,299.21,297.964,1.24557
401787,d461349b41b2bfb1710c168ea3f83da5a4aa20b0b1d9f816631fd932bf2befa7,2016-03-09,2016-03-09 01:35:21,6300,25200,202.038,200.792,1.24557
401787,4957439635b8fa1255087ff07e4f008ee303f93e55ac671470eded9ffd2555ef,2016-03-09,2016-03-09 01:35:21,6301,25204,76.122,74.8765,1.24557
401787,4096c9616d9ce63bef4ec51848759de6abf76a6029f12116213a57194356cac2,2016-03-09,2016-03-09 01:35:21,6301,25204,84.5708,83.3252,1.24557
401787,b060d930ade706abe9adca61c2b3944b816304bdc0cf444a47e9d0b15f2caa9c,2016-03-09,2016-03-09 01:35:21,6301,25204,413.705,412.459,1.24557
401787,36c2bff3db6905d981d1e7aa92aacde9ca8cbed8f90deec0afdab6278848db3b,2016-03-09,2016-03-09 01:35:21,6302,25208,969.085,967.839,1.24516
401787,bab75cf50deee4bb40c9547d7766ba5c95e47a418c11d44045c7b1d15f4a3acd,2016-03-09,2016-03-09 01:35:21,6329,25316,84.6394,83.3938,1.24557
401787,ea3b4763ac1a5f70b4ad47c7fd3e38fbdcb486c6b440d6dea6e88ad120b53623,2016-03-09,2016-03-09 01:35:21,6329,25316,843.23,841.984,1.24557
401787,0996ff760c4fdf17f6946c68cab6798e6eb400eb5e0af276b356d744e01910df,2016-03-09,2016-03-09 01:35:21,6330,25320,946.516,945.27,1.24557
452329,231b3907dd4b425e9206540e9340c72d01c9926e68b643e1f6767758d52c0d4b,2017-02-09,2017-02-09 23:08:49,225,900,12293.7,12288.4,5.3166
452329,2f3877747c6ca9c847dd7abd5679816c9ddaccc3b2ad2a38c8d2852e80d798d7,2017-02-09,2017-02-09 23:08:49,226,904,7657.31,7652,5.3166
452329,2f1ffa3eae8f834d49b5d9334a627d82eb6267e7011c1d1fa21c722a89f17d83,2017-02-09,2017-02-09 23:08:49,225,900,2551.93,2549.77,2.16714
452329,3cc8562464ac565460db8912b521bd6c92cbe149248c52e00c3e7dadcccae267,2017-02-09,2017-02-09 23:08:49,964,3856,12465.9,12458.7,7.16997
452329,196aea757981257e0dd8808bbd10a6545dca7e6d4ff641bf6c4f876b10b49d5f,2017-02-09,2017-02-09 23:08:49,1256,5024,5442.68,5433.56,9.11648
452329,133cf98662b1e3362b341e24f1c9c10cc460a6404afaa75be09edd80c4589dfa,2017-02-09,2017-02-09 23:08:49,223,892,14653.5,14652,1.4291
452329,d6a2cc6e4043e9eaf1d051e696c57a95fb1505263b15da39cf00de53087b22f2,2017-02-09,2017-02-09 23:08:49,223,892,17252.8,17251.4,1.4291
452329,f119e9cf6d39a0da6421610777b6809f0abaf4a88def2a3c3b58c0c08cbfb0f1,2017-02-09,2017-02-09 23:08:49,223,892,31184.3,31182.9,1.4291
452329,f10d9c8a29607e32884a84bfae01f1d21f72eba6387f368513afe152a2a9cdeb,2017-02-09,2017-02-09 23:08:49,223,892,30801.5,30800.1,1.4291
452329,b596101e2d11a4e344ceda33ff972f37362a73ce1280882c5bc078956c63afcb,2017-02-09,2017-02-09 23:08:49,223,892,30918.5,30917,1.4291
452329,184938c999ca506ae91565b460b7b034574c100ee669171b174b1fd2ed259fbe,2017-02-09,2017-02-09 23:08:49,223,892,24948.4,24947,1.4291
452329,ba57666fb82a638d85a4056c14289aedce40d740a192164ab525ba327bc095ab,2017-02-09,2017-02-09 23:08:49,223,892,18304.7,18303.2,1.4291
452329,8c3c830fe0ccb38e95502ee529de9b84e7cb3749f2a50b9f7b69d7648c1d94a6,2017-02-09,2017-02-09 23:08:49,223,892,28951.8,28950.3,1.4291
452329,52c2230403db087d9359a3a96da04366ea1c89ab3060a6ef56a6f93dc0e51aa2,2017-02-09,2017-02-09 23:08:49,223,892,24961.5,24960.1,1.4291
452329,fdaba13968fb3b8f3bbfb4ab253b2f9716ec29494e32cb28ce02179e63f4229d,2017-02-09,2017-02-09 23:08:49,223,892,9950.99,9949.56,1.4291
452329,ea7b034ffa00472931505a4f9ffabe45b12c94fdea08ceb127f3fecc55f5548a,2017-02-09,2017-02-09 23:08:49,223,892,9514.53,9513.1,1.4291
452329,52d1ee8f481a89357d2aad59763abd5f061e87ad93920c2b139052b4c9eca489,2017-02-09,2017-02-09 23:08:49,223,892,18406.8,18405.3,1.4291
452329,61f0ee90c1aeb86b70309dd985606dbc72b51f9104659c899fb460be556f5669,2017-02-09,2017-02-09 23:08:49,223,892,14254.4,14253,1.4291
452329,bdb434e0cd06f4deeb32052fd55066a72200a11d93f773bdc6b3c92b91883c54,2017-02-09,2017-02-09 23:08:49,223,892,12427.9,12426.5,1.4291
452329,411c2c6cc758e6945fc24bfd5aeaf69f6c1e5cd330188c0f15a2454a72a0654e,2017-02-09,2017-02-09 23:08:49,223,892,22293.5,22292.1,1.4291
452329,4759c27a7132ce22cf1a51b9e7e4c7fe4effc63507dac31e9ae820fd3641f348,2017-02-09,2017-02-09 23:08:49,223,892,23087.1,23085.7,1.4291
452329,a02f85b6265d0e824b4b1976ffc3f9c7d7d1b14045203f5ebd00af2b79e38245,2017-02-09,2017-02-09 23:08:49,223,892,17701.9,17700.5,1.4291
