block_id,hash,time,size,version,lock_time,is_coinbase,input_count,output_count,input_total,input_total_usd,output_total,output_total_usd,fee,fee_usd,fee_per_kb,fee_per_kb_usd,cdd_total
509312,097e4134d965aa11f1660d4f4fdfd0fb5fe81317b954f1a9518ed9e310038437,12/20/17 13:12,339,1,0,0,2,1,387976445,15729.1855,387885795,15725.5107,90650,3.6751,267404,10.841,3.560666079
509312,d889a05ac7e229e173ce2954a134fe70b16edfa368638e1dda02fe0041c766a6,12/20/17 13:12,339,1,0,0,2,1,727907930,29510.5508,727817280,29506.877,90650,3.6751,267404,10.841,0
509316,1154a147eb3f2759c011fec10bf56f7a0cbf34e49059fe8e5c404171c2f0affe,12/20/17 13:33,373,1,0,0,2,2,2000614132,81108.0938,2000523482,81104.4219,90650,3.6751,243029,9.8528,143.8308346
509318,57143d02cfb6c7ca473d282d7cdab5af74ef44f907c87f6924a23d689574d2b8,12/20/17 13:51,338,1,0,0,2,1,1110414122,45017.9648,1110323472,45014.2891,90650,3.6751,268195,10.8731,224.4620824
509319,96a43438a4cd8e4f414d774e32a2927f40848839516fb20bb570690c1353f11a,12/20/17 14:03,373,1,0,0,2,2,86597378,3510.7961,86506728,3507.1211,90650,3.6751,243029,9.8528,31.2878168
509322,4fcfe0557c530d439dc08fcf9b7c026f7a9bed1d42658c2ff0ab6c09fbbfbf52,12/20/17 14:36,372,1,0,0,2,2,233511180,9466.917,233420530,9463.2412,90650,3.6751,243683,9.8793,14.1630925
509324,c2e67bf184db91bb56a6bc0002ada164e6f6e625109ce63d4a8a9939fd2795c3,12/20/17 14:50,373,1,0,0,2,2,4213063219,170804.3125,4212972569,170800.6406,90650,3.6751,243029,9.8528,489.0750671
509326,a3d46c957537157ee5e3ee6edd9517072186aa1b17c59218fe9fb05dad4358b5,12/20/17 15:07,372,1,0,0,2,2,500673016,20298.084,500582366,20294.4102,90650,3.6751,243683,9.8793,15.17738766
509329,b65a612f14e76bc90af692e8720dfb48e9c192869940f290dcd4067d642e97ca,12/20/17 15:42,374,1,0,0,2,2,3596310000,145800.1562,3596219350,145796.4844,90650,3.6751,242380,9.8265,3139.622154
509331,1345df82c7910146b7eda6400105b1907551a391ca06ce2e4707e56fbd4e1bbb,12/20/17 15:51,339,1,0,0,2,1,34800000,1410.8477,34709350,1407.1726,90650,3.6751,267404,10.841,28.31869453
509334,79302824ec7db1e332439085a70f3601d81d2cb86acc46662d635d697298c7be,12/20/17 16:00,339,1,0,0,2,1,106273973,4308.5166,106183323,4304.8418,90650,3.6751,267404,10.841,122.7662526
509335,27109357b03f93baec7e9a75e5e73033ef3994cbfb202d1792dbf3e63f2c6b92,12/20/17 16:14,338,1,0,0,2,1,243424826,9868.832,243334176,9865.1562,90650,3.6751,268195,10.8731,2071.529691
509335,50609dc4e9e3a6cfe8b129cae0d67668ec0940d9607c0a9b843549e6e5bfb2e3,12/20/17 16:14,373,1,0,0,2,2,16301337,660.8823,16210687,657.2072,90650,3.6751,243029,9.8528,6.05574983
509335,96136ca88d8bc713c09fe948afc676c04849d8b9c86ce5b4a4ea09183bbb76d8,12/20/17 16:14,370,1,0,0,2,2,97122273,3937.4922,97031623,3933.8171,90650,3.6751,245000,9.9327,4.168558889
509335,de2ab35bf2b57a0b41d484946129cb658eb632837856de0fa8abc3400d3e0a7b,12/20/17 16:14,372,1,0,0,2,2,156591734,6348.4795,156501084,6344.8042,90650,3.6751,243683,9.8793,1.022132888
509336,474f6059f00d182d2b3324a31a098c6ea8d2a15fa59c60788f2d26ad8da89131,12/20/17 16:19,372,1,0,0,2,2,1157115210,46911.3008,1157024560,46907.625,90650,3.6751,243683,9.8793,235.9202723
509337,07610c2cd855da34fdcf55328bea684bdf5cb524218eda17c875d2ab34692c36,12/20/17 16:32,339,1,0,0,2,1,327689590,13285.0596,327598940,13281.3848,90650,3.6751,267404,10.841,41.15875413
509338,07737ea250064deb2bf47fc16fb17c56e83fb4eba42ca01d2aaf631b794b2211,12/20/17 17:03,339,1,0,0,2,1,416349365,16879.4688,416258715,16875.7949,90650,3.6751,267404,10.841,267.4931427
509338,2492a8d8fa676732db348033e112b9d59e88dc34a0eb21b9d02643f45b2345c9,12/20/17 17:03,339,1,0,0,2,1,208663041,8459.5332,208572391,8455.8584,90650,3.6751,267404,10.841,0.038293229
509338,8caa73f370b5ca4bc59b019ce6d0fe60d0bd69e62c32ff06d776dacb439d4469,12/20/17 17:03,372,1,0,0,2,2,924736445,37490.293,924645795,37486.6211,90650,3.6751,243683,9.8793,4.904738756
509338,6805df066274287270f3f0f49fde45f768deb0ee16cd0db847d89395294e9e28,12/20/17 17:03,374,1,0,0,2,2,72387537,2934.7065,72296887,2931.0315,90650,3.6751,242380,9.8265,36.36271714
509339,e2530ee106e273d94fbeab019ec4e088611c54532a87ca9b1a556fc2005c0130,12/20/17 18:15,338,1,0,0,2,1,27704614,1123.1893,27613964,1119.5143,90650,3.6751,268195,10.8731,0.143229299
509339,dad00929d066be77ca2413d9a15255e7cd4ca53604f8af2903db49cbb3fc046a,12/20/17 18:15,338,1,0,0,2,1,249800000,10127.291,249709350,10123.6162,90650,3.6751,268195,10.8731,3.131318171
509339,238b6e270ff9c3935160d20f2d39e85d855d543af9f4429bc29c991b0f535f3a,12/20/17 18:15,339,1,0,0,2,1,100053576,4056.332,99962926,4052.657,90650,3.6751,267404,10.841,1.91937469
509339,af7ffe8c1dc3e2681c52243f4a6e092bbc26cfacbe6b1c83e69f5f7073a5b86b,12/20/17 18:15,339,1,0,0,2,1,310692135,12595.9561,310601485,12592.2812,90650,3.6751,267404,10.841,9.038173049
509339,140cedd808e16b6d4de7142f128993ae8ec722b24caeafe6f7cb157a19106f83,12/20/17 18:15,339,1,0,0,2,1,106348140,4311.5234,106257490,4307.8486,90650,3.6751,267404,10.841,1.419007711
509339,f2e3289969ca22133bc1571846f01d9474f1ea5d4cc353428d8b1effd11a7fc7,12/20/17 18:15,339,1,0,0,2,1,259800000,10532.707,259709350,10529.0322,90650,3.6751,267404,10.841,2.571973137
509339,8ac0751f9f32c9bdb791d47a4c85b4a8f2bff53e69a9495400a5009ab18d7d9e,12/20/17 18:15,340,1,0,0,2,1,59682311,2419.6162,59591661,2415.9412,90650,3.6751,266618,10.8091,8.309565737
509339,929b78d80c92f6aa46f1e63f72df46bb88c2fc23f123a9dc2458101a8ad7a9ce,12/20/17 18:15,340,1,0,0,2,1,3531388949,143168.1562,3531298299,143164.4844,90650,3.6751,266618,10.8091,13.26417902
509339,10bc22726010310c71b185dcf188b59029fa4a4c6a208ba07428f0307fab4205,12/20/17 18:15,372,1,0,0,2,2,5400851406,218959.1562,5400760756,218955.4844,90650,3.6751,243683,9.8793,2454.222404
509339,f4470819060a3cd70114d20abb8d642f29b563764b07a50ef8a2e090ae8d0d21,12/20/17 18:15,372,1,0,0,2,2,13884399,562.8958,13793749,559.2206,90650,3.6751,243683,9.8793,0.092524959
509339,93530129a5237ba745e462725129c6f01331b7359826c54e64ece2d731a2e167,12/20/17 18:15,372,1,0,0,2,2,5930404096,240428.0625,5930313446,240424.3906,90650,3.6751,243683,9.8793,2274.981783
509339,43e60b40536f38475772cb9494e5cc609f56d740ebc687ac8342291f6b2f4fe3,12/20/17 18:15,373,1,0,0,2,2,29745964,1205.949,29655314,1202.2738,90650,3.6751,243029,9.8528,0.0951079
509340,110650be314ec95ab85547831f38e000c2a3f628c45403f11bddd8edb49f11b1,12/20/17 18:21,373,1,0,0,2,2,174840478,7088.3125,174749828,7084.6377,90650,3.6751,243029,9.8528,161.9348463
509343,9fa3d972c9975b33a29e7fc846589731727c8ba3178f02984e0e26a5b3d6c4bf,12/20/17 18:41,373,1,0,0,2,2,898806915,36439.0703,898716265,36435.3945,90650,3.6751,243029,9.8528,0.300031412
509345,a90f3ff96582739ff78d91a589c5d0f7fe5ca573bcf50fb150d46134192a9f20,12/20/17 19:17,373,1,0,0,2,2,40957103,1660.4664,40866453,1656.7914,90650,3.6751,243029,9.8528,65.8490702
509345,cbc5669b8ce79a65234bcd92d53e450e4c302acb007eb6baa3d505eb804182cc,12/20/17 19:17,339,1,0,0,2,1,1047200000,42455.1641,1047109350,42451.4883,90650,3.6751,267404,10.841,0
509345,3838c7ea578109dbae495839f7313a36f2c1618a50f297600e8e90a47b6f723f,12/20/17 19:17,374,1,0,0,2,2,249823000,10128.2236,249732350,10124.5488,90650,3.6751,242380,9.8265,42.70132919
509346,436e3394f695c78f9b21679b7675a401a2b837e34609944a16c7c80bc754b247,12/20/17 19:26,374,1,0,0,2,2,299800000,12154.3711,299709350,12150.6963,90650,3.6751,242380,9.8265,38.65424803
509346,2278f64f5eeea01ffb255b6902060444e3fa5335538b26fc1cb3396c505b80ca,12/20/17 19:26,373,1,0,0,2,2,499252276,20240.4863,499161626,20236.8105,90650,3.6751,243029,9.8528,4.723727199
509346,a8121b2570c90cd5b808de64dbd2430ed99d01d2ec89781a7008cb8d1f7bb752,12/20/17 19:26,374,1,0,0,2,2,92861016,3764.7341,92770366,3761.0591,90650,3.6751,242380,9.8265,0.734808787
509346,b84ceef5d3a06dc06ccb75141227d264f4d5c8ce5c799cd3be78700c6cf7bf87,12/20/17 19:26,374,1,0,0,2,2,2309506232,93631.0781,2309415582,93627.3984,90650,3.6751,242380,9.8265,0
509349,79d724944c5c51efd8af5a4f07dc37f242a839a75a6d5d7d7b17b481d7eebb10,12/20/17 19:50,340,1,0,0,2,1,4119060,166.9933,4028410,163.3182,90650,3.6751,266618,10.8091,6.26440504
509349,7a0b96a5146d3caac5bfaa3a45c3e6c0b9b21ae12e663e290defcd18212eab8c,12/20/17 19:50,373,1,0,0,2,2,50154077,2033.3265,50063427,2029.6514,90650,3.6751,243029,9.8528,15.99351293
509349,9f6539d21f9926adadd92fed10592c4e7c05197670e4fb8dfba786a03ccc046a,12/20/17 19:50,338,1,0,0,2,1,50145365,2032.9733,50054715,2029.2982,90650,3.6751,268195,10.8731,0.437550235
509350,eed4d18cdc3df0ed7740f5425bb818eeaa55645efa4fd564e6596f777d558389,12/20/17 20:10,373,1,0,0,2,2,1189954234,48242.6484,1189863584,48238.9727,90650,3.6751,243029,9.8528,515.7635816
509350,6aced6f90a5f39c516d7adc0e650f4a8a1c9cd403920e4036fe52c96f69f45c3,12/20/17 20:10,373,1,0,0,2,2,212023878,8595.7871,211933228,8592.1123,90650,3.6751,243029,9.8528,22.66050259
509350,7605876a4f9682ff9481c5393480fe14c95679b9ca0a243b2cd7fd8de47d3d6b,12/20/17 20:10,372,1,0,0,2,2,155514397,6304.8022,155423747,6301.1274,90650,3.6751,243683,9.8793,19.47158789
509350,5bc8e3c1bf233ac8b7d7cf9d0864aa03fc9376427329d7223bfa67d6ff0dab98,12/20/17 20:10,372,1,0,0,2,2,398009652,16135.9482,397919002,16132.2725,90650,3.6751,243683,9.8793,52.65847746
509350,9a9d663a3d91109efbe0591e8ccbcc1ce09549305ec7613640f428812e340d84,12/20/17 20:10,373,1,0,0,2,2,239772890,9720.7764,239682240,9717.1016,90650,3.6751,243029,9.8528,53.57314815
509351,d691c970b2fdf6f97708131d7d0dc4d8d7058ec5f877bcf4d7514fa51cf33ce2,12/20/17 20:14,339,1,0,0,2,1,399900000,16212.5859,399809350,16208.9102,90650,3.6751,267404,10.841,121.9926518
509351,f607287b674a273f14a72bd6c211dd1149985c4394faef8cf2f0b45c335b02d6,12/20/17 20:14,374,1,0,0,2,2,500452502,20289.1445,500361852,20285.4688,90650,3.6751,242380,9.8265,52.66972478
509352,4c07c440ba30572b76f206dc2bb1ea5fbcf9575cfea8a73f2aa68162506680ec,12/20/17 20:22,339,1,0,0,2,1,335465002,13600.2881,335374352,13596.6123,90650,3.6751,267404,10.841,575.0199001
509353,fe8a5d3f7805c80efe7f29d5e5f28b9921f96f53775b168f32314ff985702b1f,12/20/17 20:33,374,1,0,0,2,2,766051054,31056.9355,765960404,31053.2598,90650,3.6751,242380,9.8265,0
509355,26393aaced63b24e04984475e4da4a7341df9fc123e51108f6f65f62cf90573d,12/20/17 20:44,374,1,0,0,2,2,373325220,15135.2012,373234570,15131.5264,90650,3.6751,242380,9.8265,51.28387635
509356,2204d52454cce625c7bc0f884a13724a6d7179e64543aec7eb3637c8e4945b29,12/20/17 21:00,337,1,0,0,2,1,167796810,6802.751,167706160,6799.0757,90650,3.6751,268991,10.9053,0
509360,3188cf3a82e61564afbcce217b670254d750e6ccf0b5885411929bb4fbc3cfae,12/20/17 21:46,339,1,0,0,2,1,100944087,4092.4348,100853437,4088.7595,90650,3.6751,267404,10.841,77.82368647
509361,5d17f2c9eae501d4bfc4c5e115b193ab619421784ef52f019c601648d975eb2a,12/20/17 22:18,371,1,0,0,2,2,219885000,8914.4893,219794350,8910.8145,90650,3.6751,244340,9.9059,76.99805173
509361,5c65d63f355952be04c175b6ca6d1488ae2720186f8315fbb8fb8dfdd9802e69,12/20/17 22:18,372,1,0,0,2,2,479901381,19455.9688,479810731,19452.2949,90650,3.6751,243683,9.8793,31.35306843
509361,8a16911cd5a1e024ee2a2c474fb6a99e85c05765c177242c826169b057b01abb,12/20/17 22:18,374,1,0,0,2,2,291511131,11818.3271,291420481,11814.6523,90650,3.6751,242380,9.8265,7.71434557
509361,47d662c2c0f72bdb343a389757958e1a9a0c65def0bcd6df2fe90a37da9f1ccf,12/20/17 22:18,372,1,0,0,2,2,18806723,762.4547,18716073,758.7795,90650,3.6751,243683,9.8793,4.035874948
509361,166e023112d7e100d20188a17ed72486d82f0d4157cd79763a6d0216f5b8e304,12/20/17 22:18,339,1,0,0,2,1,50208242,2035.5225,50117592,2031.8473,90650,3.6751,267404,10.841,0.596421014
509363,5ef73cec16893908da6ac76d181bb8a9efc8085cc1cb9477ca934b8cdbea4807,12/20/17 22:32,372,1,0,0,2,2,1172422097,47531.8672,1172331447,47528.1914,90650,3.6751,243683,9.8793,312.1961763
509363,80dddd563e081780c9a377a550580f7f0914d7cb73910aae04bbd88b8656dabd,12/20/17 22:32,372,1,0,0,2,2,93968963,3809.6521,93878313,3805.9771,90650,3.6751,243683,9.8793,12.86039317
509363,ff257a9c5072a0f7362e50054e44b0566806aab13b6c4d0460d58a98b729a0c3,12/20/17 22:32,336,1,0,0,2,1,607246441,24618.7422,607155791,24615.0664,90650,3.6751,269792,10.9378,0
509364,44c25b08929e7848a6cf584ba637e1da63689fc74b3c68b7057926486a881322,12/20/17 22:38,372,1,0,0,2,2,45867401,1859.5378,45776751,1855.8627,90650,3.6751,243683,9.8793,1.797577631
509367,83f3cf95928414388d651c1be5a280db2e458e1382c8df840840970561606d20,12/20/17 22:53,373,1,0,0,2,2,556895466,22577.4336,556804816,22573.7578,90650,3.6751,243029,9.8528,2.622216354
509369,4c4e3694d6ba783e49edd441e3578e8688c8ca509fe9d06cd7d4bceb8ec9bd41,12/20/17 23:05,374,1,0,0,2,2,329800000,13370.6191,329709350,13366.9443,90650,3.6751,242380,9.8265,42.7676295
509369,bc0a630a8c5612e56f93b01e696adaae020170c0c23ecb0a7a16370144cf58ad,12/20/17 23:05,373,1,0,0,2,2,1364797001,55331.0547,1364706351,55327.3789,90650,3.6751,243029,9.8528,0.481410219
509373,b3dc9c96936723a1a0c2eee196fbca3d3c7ad7fc63e3182bd8406a6164589324,12/20/17 23:54,339,1,0,0,2,1,124520530,5048.2612,124429880,5044.5864,90650,3.6751,267404,10.841,192.8307327
509373,f4c0ac6e94cedf9fffed7d53c11f896045ccdaed7bea5e23dd825b16ef3ecc7e,12/20/17 23:54,373,1,0,0,2,2,2429704563,98504.1094,2429613913,98500.4297,90650,3.6751,243029,9.8528,234.215781
509373,6a38b43a2f323e98635c14131db687f29e101035576fecefab3b1ecf319b7ddb,12/20/17 23:54,373,1,0,0,2,2,5971447630,242092.0312,5971356980,242088.3594,90650,3.6751,243029,9.8528,386.1559028
509565,81125636144fb139318f66adf4fa4561a865a5b3000b0943531add8fdca9c1bb,12/22/17 11:51,485,1,0,0,3,1,2260042,64.9204,2132377,61.2532,127665,3.6672,263227,7.5613,3.48516483
509338,76d6e936fad8f157151734d718dce9793d48c547f22eb585b316fb35723e1e32,12/20/17 17:03,226,2,507519,0,1,2,16812159,681.5918,16721759,677.9269,90400,3.665,400000,16.2166,275.3476546
509811,de42477638d89994f1d164e9713d27a4ba52b0dfaa73f91d1dd900cb6c998844,12/24/17 05:07,1333,2,509810,0,3,26,73999675,2032.7562,73866275,2029.0918,133400,3.6645,100075,2.749,0
509156,3c29c54b3b885cbb3883765da9d040ef2be0978156aceb71dba74e1b2d83a681,12/19/17 18:54,226,2,509095,0,1,2,649322000,17543.123,649186400,17539.459,135600,3.6636,600000,16.2106,44.70860036
509775,e4f3413efc7b63517f523020d13693a6e234e92dc4fd5eb5d160906100af3621,12/23/17 21:24,521,1,0,0,3,2,110982901,3832.6611,110877101,3829.0076,105800,3.6537,203071,7.0128,3.053030959
509375,6306b86bdcd0aa883f02b06872aa7ff0de71576dd37ae3835443a7d9ff974e6f,12/21/17 00:50,373,1,0,0,2,2,390579934,13527.6582,390474484,13524.0059,105450,3.6522,282708,9.7915,1.515254705
509376,a4fa17b7888a72cbf9ed9c8bd23f1b8742db18f7d874da4ae82579d35102516d,12/21/17 01:16,374,1,0,0,2,2,71598796,2479.8101,71493346,2476.1577,105450,3.6522,281952,9.7654,0.690619998
509376,5a4334346ce7f6f21afe06a8c1718e322664aac7fd28039db030791a93a7a770,12/21/17 01:16,374,1,0,0,2,2,5872890787,203406.3906,5872785337,203402.75,105450,3.6522,281952,9.7654,40.36167865
509388,7dbd0cb7cc11d3d084fca01d66b5e0394110f0748831a7b7410f55672e43887b,12/21/17 02:50,374,1,0,0,2,2,476329809,16497.5879,476224359,16493.9355,105450,3.6522,281952,9.7654,3.587217344
509388,e8314fa21b0ab829bf136c0b190642a8665d16317bb87fd830e502e06c469570,12/21/17 02:50,373,1,0,0,2,2,32129100,1112.7849,32023650,1109.1327,105450,3.6522,282708,9.7915,1.224825636
509390,414857af1825d12813f56a7b26cd1d770b06aff0b4f8851ccbfd0d4378081018,12/21/17 03:23,373,1,0,0,2,2,110122008,3814.0537,110016558,3810.4014,105450,3.6522,282708,9.7915,11.12718596
509390,f844baad4d3d7238360d74abfb1303c028d2b56c1550d29541b244d63e161b59,12/21/17 03:23,374,1,0,0,2,2,862936000,29887.6152,862830550,29883.9629,105450,3.6522,281952,9.7654,6.18654493
509392,d23b6cd7b9b1868519c53fbb2c83a5f6e2f1a5485fcadb428227c75002ba3fc0,12/21/17 03:45,373,1,0,0,2,2,47237031,1636.0452,47131581,1632.3928,105450,3.6522,282708,9.7915,0.353140291
509396,843db410f6f18f95e3b6d612e6aee15ad964060332e490d28443035e0cdc6bff,12/21/17 03:58,340,1,0,0,2,1,209800000,7266.3809,209694550,7262.7285,105450,3.6522,310147,10.7419,0
509397,c1dea4279dd6f45afce600416234e18639859a252d95915433d22295d2698824,12/21/17 04:05,374,1,0,0,2,2,558074150,19328.7871,557968700,19325.1348,105450,3.6522,281952,9.7654,14.91273838
509403,ba75f7d98d23bf0859403d81ca4d6c7956b65768662361d9a8c000b59f500348,12/21/17 04:59,372,1,0,0,2,2,16407540,568.2719,16302090,564.6196,105450,3.6522,283468,9.8179,0.984094158
509419,be02f0cf48c4d15520c48e0d407ef6315fccf388fb2612718c3b7e67863b9dae,12/21/17 06:59,339,1,0,0,2,1,902000000,31240.5898,901894550,31236.9375,105450,3.6522,311062,10.7736,1726.245816
509426,71e3772666f9792788603ea163ff1d42f39d170d16e7baaab7cc2ae79bfc3889,12/21/17 08:05,372,1,0,0,2,2,239028563,8278.7061,238923113,8275.0537,105450,3.6522,283468,9.8179,24.84715722
509430,47db5c1d9590d9973848d0e3a7e466b8f54416846df8b281cff3a5b8611b21cc,12/21/17 08:51,372,1,0,0,2,2,259322391,8981.5791,259216941,8977.9268,105450,3.6522,283468,9.8179,5.388244703
509431,6c551b7283a7e3667d99271de627fdaa6cbce2f13279bcc93c5a9e5466c0f647,12/21/17 09:00,374,1,0,0,2,2,21559000,746.6917,21453550,743.0394,105450,3.6522,281952,9.7654,0.249928764
509432,e87d808aff76b972305a9756f449061fb1113df8e83a38e460aa33f1787afcf5,12/21/17 09:28,339,1,0,0,2,1,83063065,2876.8726,82957615,2873.2205,105450,3.6522,311062,10.7736,1.700697064
509433,e81fc41edfa86ec6b391a333213de11d9c56869b305fc1afbc6b8bf9990cf3a0,12/21/17 09:55,373,1,0,0,2,2,5446661613,188644.0312,5446556163,188640.375,105450,3.6522,282708,9.7915,2507.536401
509439,23f8c310145424c2faf9bf496df58c8408315e18f847351adf22eb4fe2fda4d4,12/21/17 10:48,373,1,0,0,2,2,857120614,29686.2012,857015164,29682.5488,105450,3.6522,282708,9.7915,11.4666001
509439,1752526340beeb1d66d6ae4da3530211ea3f195eec8195379e9c17b2a2ec0723,12/21/17 10:48,339,1,0,0,2,1,102661867,3555.6731,102556417,3552.021,105450,3.6522,311062,10.7736,1.580912263
509442,27f9c6ae5589dc298c7540617831652315987d2197cc8c4b82bb80189ed45ca5,12/21/17 11:06,339,1,0,0,2,1,12923956,447.6186,12818506,443.9664,105450,3.6522,311062,10.7736,0.201843519
509442,614afb51a42482e9d8d9fa4b6d09c36d4064c217bd8da6670550725f5a12b3dc,12/21/17 11:06,338,1,0,0,2,1,174080813,6029.2539,173975363,6025.6021,105450,3.6522,311982,10.8054,0.023532778
509443,cc852a6602855db3a42a7d44e5c9712b31816f5fd5ef80d75ef5263a745f0383,12/21/17 11:22,339,1,0,0,2,1,100796900,3491.0806,100691450,3487.4282,105450,3.6522,311062,10.7736,1.321394308
509446,ea2dfc100045d1f592665e7eaf44763a74c67e8cf1779cf535eaf25af92199c9,12/21/17 12:25,373,1,0,0,2,2,506034664,17526.4102,505929214,17522.7578,105450,3.6522,282708,9.7915,3.51282577
509449,708451942582f901af30bea699667967f5a21e18905c4d1120c2b69ea849d987,12/21/17 13:26,340,1,0,0,2,1,1695390353,58719.5039,1695284903,58715.8516,105450,3.6522,310147,10.7419,17.94542398
509449,b6e1918541548f9b8de5e924c883c2a7702576f2090194ce921a101662432ee2,12/21/17 13:26,338,1,0,0,2,1,7096224,245.7763,6990774,242.1241,105450,3.6522,311982,10.8054,2.659589518
509450,69bc565c10650ac1e485fe0334e25df5c1feb801e6fe1c00d02e8f15028992c5,12/21/17 13:53,340,1,0,0,2,1,85913800,2975.6072,85808350,2971.9551,105450,3.6522,310147,10.7419,1.025043198
509450,df6af3933c0ec03f5d85d787adc881c7db29393c91253ebd64a876a5a037731a,12/21/17 13:53,374,1,0,0,2,2,536823320,18592.7676,536717870,18589.1152,105450,3.6522,281952,9.7654,0
509450,2effecdb4448419d401eabdf895d9ee7b6304f84795f234a29b2446ebb007dab,12/21/17 13:53,372,1,0,0,2,2,69800000,2417.509,69694550,2413.8567,105450,3.6522,283468,9.8179,1.166888854
509451,8556db5e246fc673f8fcb643a71b35a0e3d12b010e7bc00786b7a04b8e539f53,12/21/17 14:13,340,1,0,0,2,1,52923711,1833.0021,52818261,1829.3499,105450,3.6522,310147,10.7419,0.58915646
509454,30f8695885b0be1adbe0cb29008f9447551f6d5cb14974f75573c79b2fc1a89c,12/21/17 15:07,340,1,0,0,2,1,491225860,17013.5098,491120410,17009.8574,105450,3.6522,310147,10.7419,7.681452367
509454,5f82b1972369f4d63365fa08ebbdf4fe6807fc188dfa02a4b369120577c39cd8,12/21/17 15:07,337,1,0,0,2,1,116127388,4022.0488,116021938,4018.3965,105450,3.6522,312908,10.8375,4.072522281
509456,19f4c4338e64d7c525550ad523bbb8a501bcf6f1c98fa7de25590f0c7c823d06,12/21/17 15:44,339,1,0,0,2,1,2365447666,81926.8047,2365342216,81923.1562,105450,3.6522,311062,10.7736,149.0800347
509456,c5af256976507bf1abc5c02c0fb5c742f584a2e757ba9ddb813573da5042e6a1,12/21/17 15:44,373,1,0,0,2,2,1280989461,44366.8125,1280884011,44363.1602,105450,3.6522,282708,9.7915,72.44170875
509456,b271d099db75459f85e8e9b0fedd33a92ea85c66693d091f8bc06cbcd6c96dc4,12/21/17 15:44,339,1,0,0,2,1,109745365,3801.0088,109639915,3797.3564,105450,3.6522,311062,10.7736,0
509456,d64a31df50c7e577ff147871d515d810f7660b8803438fa068cb41b8de68efe9,12/21/17 15:44,372,1,0,0,2,2,67342092,2332.3799,67236642,2328.7275,105450,3.6522,283468,9.8179,1.045080151
509458,8d65c693deea4323aaa5bb93b134829abc9ba1ed0a16022b0c0ecdb9285673f0,12/21/17 15:53,372,1,0,0,2,2,220000000,7619.6558,219894550,7616.0039,105450,3.6522,283468,9.8179,1.694416667
509460,1dc7a3f012140aa91e5c48406d8f86d91a9fadf72a38125815ee5b3d4cce3c59,12/21/17 16:17,338,1,0,0,2,1,702354030,24325.8906,702248580,24322.2383,105450,3.6522,311982,10.8054,0
509461,d2602bd4fb1c7e075ac30f21b529c72c1825ea9f59eca837fedf39f1049a71a1,12/21/17 16:29,373,1,0,0,2,2,3685840000,127658.3281,3685734550,127654.6797,105450,3.6522,282708,9.7915,857.4183043
509461,ccd3a6f77f266f09b2c16250db46f3886036e3fc9d7b2533019d13c77d061d13,12/21/17 16:29,340,1,0,0,2,1,1002359400,34716.5156,1002253950,34712.8633,105450,3.6522,310147,10.7419,18.26515935
509462,7cee1e84e67bfe17b8f4e1d6705d03d048c5b6c5424da1682888920e45bb9b23,12/21/17 16:45,340,1,0,0,2,1,20100000,696.1595,19994550,692.5073,105450,3.6522,310147,10.7419,0
509466,3c25ad5e75d58a41016074d71cd7d729fc510bce27e9e02735bed07eb727fdde,12/21/17 17:00,340,1,0,0,2,1,34098628,1180.9991,33993178,1177.3469,105450,3.6522,310147,10.7419,0
509468,f5ca5a8ab7c13551658655d2b5902ff76972ea691be26b1ddaf74088495b85bf,12/21/17 17:25,340,1,0,0,2,1,276132935,9563.8086,276027485,9560.1562,105450,3.6522,310147,10.7419,38.75342697
509472,d1f592084cf77115c53436109947c28c3f799ffce09c91f5343e47bee6c93421,12/21/17 18:15,374,1,0,0,2,2,353991078,12260.4102,353885628,12256.7578,105450,3.6522,281952,9.7654,4.530877517
509474,5bb54ef98885f1c29ebdc8a7de82fb50df4cd65ab4397d848ba9f5f32f964283,12/21/17 18:54,338,1,0,0,2,1,190774059,6607.4214,190668609,6603.769,105450,3.6522,311982,10.8054,2.660385159
509479,4d5a87f13f7788fd3e8af115b82ab589a0dcf4b898993f2ddd9ce8f745083528,12/21/17 19:34,372,1,0,0,2,2,13150765,455.4741,13045315,451.8219,105450,3.6522,283468,9.8179,0.623453057
509479,8cfa08d5c939e287fd1542c76432359f2958dab057a24c6330506eb6a1329ca5,12/21/17 19:34,340,1,0,0,2,1,49879707,1727.5736,49774257,1723.9214,105450,3.6522,310147,10.7419,0.000440612
509482,286aa3191c3c82ea6bd0f82b2fe2f4acff7b0645d1d07291e840003a09cd2165,12/21/17 19:39,374,1,0,0,2,2,400406775,13868.0088,400301325,13864.3564,105450,3.6522,281952,9.7654,349.9182403
509482,317d38db7fdc527297515894e0c0112697c5abc5ac7dd95b7d5338d80caf83a5,12/21/17 19:39,374,1,0,0,2,2,2453660793,84982.0469,2453555343,84978.3984,105450,3.6522,281952,9.7654,3.371054254
509483,4d04515ba30a40d90e57e9c9e4aba6b270385521809779e49b558ef82e3d183c,12/21/17 19:57,338,1,0,0,2,1,100300000,3473.8704,100194550,3470.2183,105450,3.6522,311982,10.8054,12.26317253
509484,5089b5d4888b9c8d6ace5e05394b2598c4288735b3498502bd5a9fe933b5c1c6,12/21/17 20:07,338,1,0,0,2,1,76932000,2664.5244,76826550,2660.8721,105450,3.6522,311982,10.8054,1.386837829
